Name	Set	ImageFile	Rarity	Release	Info	Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Span	Icons	Staff	Species	Persona	Command	Reports	Text
HOWARD HEIRLOOM CANDLE	xlist	howardheirloomcandle	C	AU	C	INTERRUPT															Plays to double effects of Anaphasic Organism or Empathic Echo OR nullifies Coalescent Organism OR prevents Anya or Salia from morphing this turn.
HUMUHUMUNUKUNUKUAPUA'A	xlist	humuhumunukunukuapuaa	C	AU	C	INTERRUPT															Plays on any location. For this turn: Your personnel with Youth are CUNNING +4 and STRENGTH +4. Opponent's non-aligned personnel are CUNNING -4 and STRENGTH -4.
INCOMING MESSAGE: ATTACK AUTHORIZATION	xlist	incomingmessageattackautho	U	AU	U	INTERRUPT															Plays on any Federation ship. If Treachery aboard, This ship must immediately attack one ship (your choice) at this "location". May ignore if V.I.P. aboard.
ISABELLA	xlist	isabella	U	AU	U	INTERRUPT															Plays on any non-Borg ship at a nebula; it is destroyed unless Youth aboard by end of your next turn. OR Kill any one Greed personnel who just exploited a Worshipper.
JAMAHARON	xlist	jamaharon	C	AU	C	INTERRUPT															Nullifies Horga'hn OR nullifies Parallel Romance OR if planet Risa is on spaceline, move any one male personnel alone on a planet to Risa.
KEVIN UXBRIDGE: CONVERGENCE	xlist	kevinuxbridgeconvergence	C	AU	C	INTERRUPT															Destroys all Event cards in play at any one spaceline location (including those on ships).
LA FORGE MANEUVER	xlist	laforgemaneuver	U	AU	U	INTERRUPT															Plays to expose any one cloaked ship at a planet location. It is vulnerable (as if it were decloaked) if the next action is an attack against that ship.
LATINUM PAYOFF	xlist	latinumpayoff	C	AU	C	INTERRUPT						X									Plays if Greed aboard your ship when it destroys another ship in battle (once per destroyed ship). X=3 for each OFFICER aboard destroyed ship.
PHASER BURNS	xlist	phaserburns	C	AU	C	INTERRUPT															If you have phasers or disruptors present during a personnel battle, before a winner is determined randomly select two opposing stunned cards to die.
RESCUE CAPTIVES	xlist	rescuecaptives	U	AU	U	INTERRUPT															All your personnel currently held captive are returned to your outpost(s), nullifying Interrogation, Brainwash and Torture, if any or all are in progress.
ROMULAN AMBUSH	xlist	romulanambush	U	AU	U	INTERRUPT															Destroys opponent's ship with shields<6 present with your D'deridex-class ship. Crew killed, except one personnel (your choice) is made your captive.
SECURITY SACRIFICE	xlist	securitysacrifice	C	AU	C	INTERRUPT															One SECURITY personnel present may sacrifice (substitute) for another personnel who has been randomly selected to die.
SEIZE WESLEY	xlist	seizewesley	R	AU	R	INTERRUPT															Plays on opponent's ship under influence of Ktarian Game dilemma. All remaining personnel are disabled. If Wesley Crusher aboard, he is made your captive.
SENIOR STAFF MEETING	otfban	seniorstaffmeeting	U	AU	U	INTERRUPT															Plays on ship with OFFICER, ENGINEER, MEDICAL, SCIENCE and SECURITY aboard, just before the initial attempt of a space mission. First dilemma encountered is discarded. (Captain's Order.)
TEMPORAL NARCOSIS	xlist	temporalnarcosis	U	AU	U	INTERRUPT									[AU]						Plays when opponent is using Horga'hn, Revolving Door, Emergency Transporter Armbands or Energy Vortex. Your next turn take a double turn.
THINE OWN SELF	xlist	thineownself	C	AU	C	INTERRUPT															Plays on opponent's one- or two-person Away Team on a planet (unless in a facility). Away Team is "lost" (place under mission). Capture (or opponent rescues) by solving mission.
WOLF	xlist	wolf	U	AU	U	INTERRUPT									[AU]						Saves any personnel with Empathy who has been randomly selected to die or to be captured. OR Nullifies Barclay Transporter Phobia.
VORGON RAIDERS	xlist	vorgonraiders	R	AU	R	INTERRUPT									[AU]						If you have Ajur and Boratus together in play, discard them and "steal" (use as your own) any one artifact in play or just played as an Interrupt card.
VULCAN NERVE PINCH	xlist	vulcannervepinch	C	AU	C	INTERRUPT															Plays at start of personnel battle. Your Vulcans and Soong-Type Androids may each place opposing personnel or Rogue Borg (random selection) in stasis until end of your next turn.
REUNION	main	reunion	R	AU	R	MISSION	Planet,[FEDERATION]					X	Sector 001 Region * Utopia Planetia, Mars Station	3	(AQ)						Miracle Worker OR Cantankerousness OR Spock X=15 if 1 present, 40 if all 3
RISA SHORE LEAVE	main	risashoreleave	R	AU	R	MISSION	Planet,[FEDERATION]					30	Risa	3	(AQ)						Music + Youth + CIVILIAN x 2 + Male + Female
DIPLOMATIC CONFERENCE	main	diplomaticconference	R	AU	R	MISSION	Planet,[FEDERATION][ROMULAN][KLINGON]					60	Parliament	4	(AQ)						One V.I.P. from each of three aligned affiliations + one Non-Aligned V.I.P.
BRUTE FORCE	main	bruteforce	R	AU	R	MISSION	Planet,[KLINGON]					30	Valt Minor	3	(AQ)						STRENGTH>10 x number of Away Team members (minimum of 3)
QUALOR II RENDEZVOUS	main	qualoriirendezvous	U	AU	U	MISSION	Planet,[NON-ALIGNED]					30	Qualor II	4	(AQ)						Treachery + Greed OR Amarie     Aligned personnel on planet in stasis until mission solved.
FGC-47 RESEARCH	main	fgc47research	R	AU	R	MISSION	Space,[FEDERATION][ROMULAN][KLINGON]					30	FGC-47	X	(AQ)						Diplomacy + Youth x 2    X=6 minus each Navigation aboard ship
FISSURE RESEARCH	main	fissureresearch	R	AU	R	MISSION	Space,[FEDERATION][ROMULAN][KLINGON]					35	Forkus Sector	3	(AQ)						Astrophysics + Physics + 3 [AU] icon Personnel
WARPED SPACE	main	warpedspace	R	AU	R	MISSION	Space,[KLINGON]					45	Amargosa Diaspora	5 (1)	(AQ)						SCIENCE x 2 + Astrophysics + Navigation
QUASH CONSPIRACY	main	quashconspiracy	R	AU	R	MISSION	Space,[ROMULAN]					40	Borka System	3	(AQ)						Tal Shiar + INTEGRITY<21    No ship to ship beaming here.
COMPROMISED MISSION	main	compromisedmission	R	AU	R	MISSION	Space,[ROMULAN][KLINGON]					35	Sector 2520	4	(AQ)						Treachery x 2 + Computer Skill + STRENGTH>35  Opponent attempts with [FEDERATION]
% Paul Rice	main	paulrice	U	AU	U	PERSONNEL	FEDERATION	OFFICER	7	7	6				[Holo]	(CMD)	Holographic		U.S.S. Drake		OFFICER * Leadership  * Computer  Skill * Nullifies  one Echo Papa 607 where present.
Beverly Picard	main	beverlypicard	R	AU	R	PERSONNEL	FEDERATION	OFFICER	8	8	4				[AU]	(CMD)	Human		U.S.S. Pasteur		OFFICER * MEDICAL  x2 * Leadership  * Biology
Ian Andrew Troi	main	ianandrewtroi	R	AU	R	PERSONNEL	FEDERATION	OFFICER	8	8	6				[AU]	(CMD)	Human				OFFICER * Diplomacy  * Leadership  * Music  * Computer  Skill
Jack Crusher	main	jackcrusher	R	AU	R	PERSONNEL	FEDERATION	OFFICER	8	8	7				[AU]	(CMD)	Human				OFFICER * Honor  * Archaeology  * Music  * Leadership  * Computer  Skill
Lt. (j.g.) Picard	main	ltjgpicard	U	AU	U	PERSONNEL	FEDERATION	SCIENCE	8	6	6				[AU]	(STF)	Human				SCIENCE * Astrophysics  * Navigation
Montgomery Scott	main	montgomeryscott	C	AU	C	PERSONNEL	FEDERATION	ENGINEER	7	8	3					(CMD)	Human	Montgomery Scott			ENGINEER * ENGINEER  * Astrophysics  * Honor  * Miracle  Worker (Transporter Skill)
Rachel Garrett	main	rachelgarrett	R	AU	R	PERSONNEL	FEDERATION	OFFICER	9	7	5				[AU]	(CMD)	Human		U.S.S. Enterprise-C		OFFICER * Honor  * ENGINEER  * Leadership  * Diplomacy  * Astrophysics
Richard Castillo	main	richardcastillo	U	AU	U	PERSONNEL	FEDERATION	OFFICER	8	7	7				[AU]	(CMD)	Human				OFFICER * Leadership  * Navigation
Tasha Yar - Alternate	main	tashayaralternate	R	AU	R	PERSONNEL	FEDERATION	SECURITY	8	7	8				[AU]	(STF)	Human				SECURITY * Honor  * Leadership  \DL/ Starfleet  Type II Phaser
% Targ	main	targ	C	AU	C	PERSONNEL	KLINGON	ANIMAL	4	1	5						Targ				ANIMAL * All  non-Targ Klingons STRENGTH +1 where present. * Nullifies  one just-played Rogue Borg where present.
Governor Worf	main	governorworf	R	AU	R	PERSONNEL	KLINGON	V.I.P.	8	7	8				[AU]	(CMD)	Klingon		I.K.C. Chang	The Great Hall	V.I.P. * SECURITY  * Honor  x2 * Navigation  * Diplomacy  * Leadership
K'mtar	main	kmtar	R	AU	R	PERSONNEL	KLINGON	V.I.P.	8	8	8				[AU]	(CMD)	Klingon				V.I.P. * Diplomacy  * Leadership  * Honor * Attributes  all +5 if with Alexander Rozhenko.
Ajur	otfban	ajur	U	AU	U	PERSONNEL	NON-ALIGNED	SECURITY	1	8	3				[AU]	(STF)	Vorgon				SECURITY * Once  per game, if alone with Archaeology on a planet, may destroy all but 3 seed cards there (random selection).
Berlingoff Rasmussen	main	berlingoffrasmussen	R	AU	R	PERSONNEL	NON-ALIGNED	CIVILIAN	2	6	4				[AU]		Human			War Council	CIVILIAN * Treachery  * Archaeology  * Greed * May  nullify Time Travel Pod if present. (Discard both.)
Boratus	otfban	boratus	U	AU	U	PERSONNEL	NON-ALIGNED	SECURITY	1	5	7				[AU]		Vorgon				SECURITY * Once  pergame, if alone with Archaeology on a planet, may destroy all but 3 seed cards there (random selection).
Dathon	main	dathon	R	AU	R	PERSONNEL	NON-ALIGNED	OFFICER	9	8	6					(CMD)	Tamarian		Tama		OFFICER * Diplomacy  x2 * Leadership  * Honor * Nullifies  Tamarian-related dilemmas where present.
Lakanta	main	lakanta	U	AU	U	PERSONNEL	NON-ALIGNED	CIVILIAN	8	12	3				[AU]	(STF)	Tau-Alpha C			War Council	CIVILIAN * Ship  he is on can leave one end of spaceline and enter other end. * Wesley Crusher attributes +4, if present.
Maques	main	maques	U	AU	U	PERSONNEL	NON-ALIGNED	V.I.P.	8	7	4						Cairn			War Council	V.I.P. * Empathy  x2 * Diplomacy
Mickey D.	main	mickeyd	U	AU	U	PERSONNEL	NON-ALIGNED	CIVILIAN	1	5	8				[AU]		Human			War Council	CIVILIAN * Treachery  * Automatically  wins Royale Casino side games, if present.
Commander Tomalak	main	commandertomalak	R	AU	R	PERSONNEL	ROMULAN	OFFICER	7	7	9				[AU]	(CMD)	Romulan				OFFICER * Diplomacy  * Leadership
D'Tan	main	dtan	U	AU	U	PERSONNEL	ROMULAN	CIVILIAN	7	6	3						Romulan				CIVILIAN * Youth  * Archaeology * Where  present, Romulans without Treachery are INTEGRITY +1
Major Rakal	main	majorrakal	R	AU	R	PERSONNEL	ROMULAN/FEDERATION	V.I.P.	4	8	4				[AU]	(CMD)	Betazoid/Human	Deanna Troi		Continuing Committee	V.I.P. * Romulan:  Tal Shiar, Empathy, Treachery * Federation:  Empathy, Diplomacy, INTEGRITY +4, CUNNING -1
Stefan DeSeve	main	stefandeseve	R	AU	R	PERSONNEL	ROMULAN/FEDERATION	V.I.P.	5	8	5				[AU]	(STF)	Human				V.I.P. * Romulan:  Treachery, Greed * Federation:  OFFICER, Treachery, INTEGRITY -1
Future Enterprise	main	futureenterprise	UR	AU	UR	SHIP	FEDERATION	GALAXY	13	10	9				[AU]	[AU][AU][AU]	(CMD)		Admiral Riker		Cloaking Device, Holodeck, Tractor Beam
U.S.S. Enterprise-C	main	ussenterprisec	R	AU	R	SHIP	FEDERATION	AMBASSADOR	8	7	8				[AU]	[AU]	(CMD)(STF)		Rachel Garett		Enters play damaged at any location. Tractor Beam
I.K.C. Fek'lhr	main	ikcfeklhr	R	AU	R	SHIP	KLINGON	VOODIEH	11	9	8				[AU]	[AU][AU]	(CMD)(STF)				Cloaking Device, Holodeck, Tractor Beam
I.K.C. K'Ratak	main	ikckratak	C	AU	C	SHIP	KLINGON	K'VORT	6	8	6						(STF)		Voktak		Cloaking Device, Tractor Beam
Edo Vessel	main	edovessel	R	AU	R	SHIP	NON-ALIGNED	UNKNOWN	5	10	X				[AU]	[AU][AU]	(STF)				X=8 However, there is always a 50/50 chance that any attack is nullified
Gomtuu	main	gomtuu	R	AU	R	SHIP	NON-ALIGNED	SHIP	7	*	6				LIVING	Empathy x2			Tam Elbrun		If staffed, immune to Supernova. *If target has SHIELDS<9, hurl it up to 9 span.
Tama	main	tama	U	AU	U	SHIP	NON-ALIGNED	DARMOK	7	9	8					(CMD)	(STF)				Particle Scattering Device
Decius	main	decius	R	AU	R	SHIP	ROMULAN	D'DERIDEX	10	9	8				[AU]	[AU]	(CMD)(STF)		Tomalak		Cloaking Device, Holodeck, Tractor Beam
SWORD OF KAHLESS	main	swordofkahless	R	BOG	R	ARTIFACT									[BOG]						Use as equipment card. Where present, your Klingons with Honor are attributes all +3; Kahless is STRENGTH +7 more and may not be killed in personnel battle. (Not duplicatable.)
NEW ESSENTIALISTS	main	newessentialists	U	BOG	U	DILEMMA	Planet								BOG						Unless INTEGRITY>40 and 2 Honor OR CUNNING>40 and 2 Treachery present, place one non-Borg Away Team member (random selection) atop draw deck. Nullify with Jamaharon.
UNDER FIRE	main	underfire	U	BOG	U	DILEMMA	Planet								BOG						Immediately probe (then place probe card atop draw deck): [DRY], [INT], !, [Borg]: Kills two personnel (random selection). Otherwise: "stops" one personnel (random selection).
DRUMHEAD	main	drumhead	U	BOG	U	DILEMMA	Space								BOG						If present, discard one crew member of INTEGRITY<5 (Norah Satie's choice if in play, or random selection); otherwise, to get past requires Jean-Luc Picard OR Law. Nullify with Plexing.
GRAVIMETRIC DISTORTION	main	gravimetricdistortion	C	BOG	C	DILEMMA	Space								BOG						Ship damaged unless 4 ENGINEER OR 2 Astrophysics OR a personnel who has 2 Navigation OR Guinan aboard.
STELLAR FLARE	main_voy	stellarflare	U	BOG	U	DILEMMA	Space								BOG						Damages and "stops" all ships at this location except those that are docked, landed, or carried OR have 2 Navigation and Astrophysics aboard OR have SHIELDS>11. Discard dilemma.
CHULA: THE ABYSS	main	chulatheabyss	R	BOG	R	DILEMMA	Space/Planet								BOG						To get past, three personnel present (random selection) must face the abyss. If their total CUNNING is odd, they are "stopped" and, if possible, relocated to Quark's Bar.
CHULA: THE LIGHTS	main	chulathelights	C	BOG	C	DILEMMA	Space/Planet								BOG						Crew or Away Team member with total attributes closest to 22 (your choice if tie) returns to hand. To get past requires CUNNING>24 remaining.
FERENGI INGENUITY	main	ferengiingenuity	U	BOG	U	DILEMMA	Space/Planet								[3][BOG]						If one personnel present has 2 Computer Skill, discard dilemma. Otherwise, to get past, place on most CUNNING Computer Skill present ("stopped" during countdown).
HAZARDOUS DUTY	main	hazardousduty	C	BOG	C	DILEMMA	Space/Planet					-5			BOG						To get past requires 2 OFFICER; then place on mission until solved. If any non- OFFICER dies here, its owner loses points (discard dilemma).
BATTLE BRIDGE DOOR	main	battlebridgedoor	C	BOG	C	DOORWAY									[BOG]						Place one atop Battle Bridge side deck during the seed phase. Battle Bridge is now open and in play (immune to cards which close doorways). OR Stock in deck and play at start of ship battle (even during opponent's turn) if you have Leadership in that battle. Allows you to draw two extra Tactic cards (cumulative) or enhance each of your ships' and facilities' WEAPONS +1; then discard doorway.
HOLDING CELL DOOR	main	holdingcelldoor	C	BOG	C	DOORWAY									[BOG]						Seeds (during facility phase) or plays on your ship or facility (except a Nor). Adds a Brig. OR Downloads Brainwash, Interrogation or Torture to a captive in your Brig, if you have Tal Shiar, Obsidian Order, Resistance or Section 31 (or a personnel who has SECURITY and Treachery) present; discard doorway or place atop draw deck. OR Nullifies any card closing another Holding Cell Door; discard doorway.
BAT'LETH	main	batleth	C	BOG	C	EQUIPMENT									[BOG]						Each of your Klingons present is STRENGTH +2, and in each battle one of them may mortally wound one adversary they just stunned. (Cumulative.)
D'K TAHG	main	dktahg	C	BOG	C	EQUIPMENT									[BOG]						Klingon use only. Reports for free. Each of your personnel present is STRENGTH +1. (Cumulative.) May report to a just-initiated personnel battle involving your [Klg] card(s).
KAR'TAKIN	main	kartakin	C	BOG	C	EQUIPMENT									[BOG]						Each of your Jem'Hadar, Breen and Dosi present is STRENGTH +2, and in each battle one of them may mortally wound one adversary they just stunned. (Cumulative.)
KLINGON DISRUPTOR RIFLE	main	klingondisruptorrifle	U	BOG	U	EQUIPMENT									[BOG]						Klingon and Non-Aligned use only. Each of your personnel present is STRENGTH +3, but loses 1 Diplomacy unless aboard your ship. (Cumulative.)
MEK'LETH	main	mekleth	U	BOG	U	EQUIPMENT									[BOG]						May report where you have a Klingon present. Each of your Klingons present is STRENGTH +2. (Cumulative.)
ROMULAN DISRUPTOR RIFLE	main	romulandisruptorrifle	U	BOG	U	EQUIPMENT									[BOG]						Romulan and Non-Aligned use only. Each of your personnel present is STRENGTH +3, but loses 1 Diplomacy unless aboard your ship. (Cumulative.)
STARFLEET TYPE I PHASER	main	starfleettype1phaser	C	BOG	C	EQUIPMENT									[BOG]						Federation use only. Reports for free. Each of your personnel present is STRENGTH +1. (Cumulative.) May report to a just-initiated personnel battle involving your [Fed] card(s).
DEFENSE SYSTEM UPGRADE	main	defensesystemupgrade	U	BOG	U	EVENT									[BOG]						Plays on your space facility. WEAPONS=6 (or WEAPONS +4) and SHIELDS +6. (Cumulative.) OR Fully repairs a damaged facility if your compatible ENGINEER aboard; discard event.
DIAL MARTOK FOR MURDER	main	dialmartokformurder	U	BOG	U	EVENT									[BOG]						Plays to allow your infiltrator to initiate battle, with +4 STRENGTH, against up to two opposing personnel present (your choice). Infiltrator is not exposed. Discard event.
E-BAND EMISSIONS	main	ebandemissions	R	BOG	R	EVENT									[Hidden][BOG]						Seeds or plays on table. May not be nullified if Kell, Taibak or Entek in play. Brainwash is immune to Kevin Uxbridge and gives captive infiltration icons for its own affiliation(s).
